Unnamed: 0,LINK_ID,POI_ID,SEQ_NUM,FAC_TYPE,POI_NAME,POI_LANGCD,POI_NMTYPE,POI_ST_NUM,ST_NUM_FUL,ST_NFUL_LC,ST_NAME,ST_LANGCD,POI_ST_SD,ACC_TYPE,PH_NUMBER,CHAIN_ID,NAT_IMPORT,PRIVATE,IN_VICIN,NUM_PARENT,NUM_CHILD,PERCFRREF,VANCITY_ID,ACT_ADDR,ACT_LANGCD,ACT_ST_NAM,ACT_ST_NUM,ACT_ADMIN,ACT_POSTAL,AIRPT_TYPE,ENTR_TYPE,REST_TYPE,FOOD_TYPE,ALT_FOOD,REG_FOOD,RSTR_TYPE,OPEN_24,DIESEL,BLD_TYPE
45232,932637457,1202926015,1,9560,PROMUEBLE,SPA,B,,,,AVENIDA MIGUEL HIDALGO,SPA,L,,722-2729757,0,N,N,N,0,0,20.0,0,,,,,,,,,,,,,,,,
47122,702708250,1244748616,1,9567,VENTA DE PIÑATAS Y DULCES,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,,0,N,N,N,0,0,13.0,0,,,,,,,,,,,,,,,,
177525,801446985,1104578446,1,8211,PRIMARIA PRIMERO DE MAYO,SPA,B,,,,,,L,,,0,N,N,N,0,0,88.0,0,,,,,,,,,,,,,,,,
106852,702708250,1191750750,1,9567,OPTICAS ALONDRA,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,,0,N,N,N,0,0,71.0,0,,,,,,,,,,,,,,,,
106854,702708250,1191750748,1,9567,DOGO,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,,0,N,N,N,0,0,84.0,0,,,,,,,,,,,,,,,,
106853,702708250,1191750747,1,9567,MASTER CLEAN,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,,0,N,N,N,0,0,89.0,0,,,,,,,,,,,,,,,,
115154,1347627918,1191782219,1,9565,FARMACIAS DEL AHORRO,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,722-2179444,5135,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
154081,1347627918,1191750735,1,7538,AFINACIONES-VIP,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,,0,N,N,N,0,0,92.0,0,,,,,,,,,,,,,,,,
154080,1347627915,1191750734,1,7538,AUTO SMART MARURI,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,,0,N,N,N,0,0,4.0,0,,,,,,,,,,,,,,,,
150275,1347627919,1201395716,1,5540,PEMEX,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,,3925,N,N,N,0,0,26.0,0,,,,,,,,,,,,,,,,
26643,1347627919,1104512322,1,5400,BODEGA AURRERA,SPA,B,343.0,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,,5129,N,N,N,0,0,82.0,0,,,,,,,,,,,,,,,,
17792,1175137550,1202665909,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE EMILIANO ZAPATA,SPA,R,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
123793,1347529132,1202663590,1,5800,COCINA ECONÓMICA JUDITH,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,75.0,0,,,,,,,,,,MEXICAN FOOD,,,CASUAL DINING,,,
4792,1381743333,1137508066,1,7990,CENTRO DE CONVENCIONES CIECEM,SPA,B,,,,PRIVADA CENTRO DE CONVENCIONES CIEM,SPA,R,,,0,N,N,N,0,0,2.0,0,,,,,,,,,,,,,,,,
30249,1347529132,1202663589,1,9988,PAPELERÍA PATY,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,84.0,0,,,,,,,,,,,,,,,,
1272,1347529132,1202663591,1,7997,LEONES,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
30247,1347529124,1202663587,1,9565,ASM,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,12.0,0,,,,,,,,,,,,,,,,
5953,848318941,1113382496,1,9535,CERVEFRIO,SPA,B,,,,CALLE FRANCISCO GAVILONDO SOLER,SPA,R,,,0,N,N,N,0,0,40.0,0,,,,,,,,,,,,,,,,
143912,1347529124,1202663586,1,7538,SERVICIO AUTOMOTRIZ CORTÉS,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,18.0,0,,,,,,,,,,,,,,,,
30248,1347529124,1202663584,1,9567,DULCERÍA Y MATERIAS PRIMAS GABY,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,49.0,0,,,,,,,,,,,,,,,,
27236,848318941,1137761511,1,9565,FARMACIAS GI,SPA,B,,,,CALLE FRANCISCO GAVILONDO SOLER,SPA,R,,,20952,N,N,N,0,0,68.0,0,,,,,,,,,,,,,,,,
109341,1333040373,1191750732,1,9565,FARMACIAS SIMILARES,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,,5137,N,N,N,1,0,21.0,0,,,,,,,,,,,,,,,,
136878,1382604841,1191750813,1,5800,"EL POLLO, EL PAVO Y YO",SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,,0,N,N,N,0,0,34.0,0,,,,,,,,,,CHICKEN,,,TAKE-OUT & DELIVERY ONLY,,,
97311,1382604841,1203213220,1,9535,OXXO,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,,6420,N,N,N,0,0,42.0,0,,,,,,,,,,,,,,,,
185388,702694644,1059423826,1,8211,ESC PRIM HENRY FORD NO 29,SPA,B,,,,CALLE FELIPE CHÁVEZ,SPA,L,,,0,N,N,N,0,0,51.0,0,,,,,,,,,,,,,,,,
84056,1382604841,1059423752,1,9565,FARMACIAS GUADALAJARA,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,722-1996866,5136,N,N,N,0,0,86.0,0,,,,,,,,,,,,,,,,
156121,1382604841,1112591933,1,6000,BANCOPPEL,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,722-1994664,20927,N,N,N,0,0,72.0,0,,,,,,,,,,,,,,,,
104794,1382604841,1191750816,1,9545,COPPEL,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,L,,,9139,N,N,N,0,0,71.0,0,"CALLE VICENTE LOMBARDO TOLEDANO 401               ENTRE PASEO TOTOLTEPEC, 50245 TOLUCA, MEXICO",SPA,CALLE VICENTE LOMBARDO TOLEDANO,401,"ENTRE PASEO TOTOLTEPEC, 50245 TOLUCA, MEXICO",50245.0,,,,,,,,,,
104795,1382604842,1191750814,1,9988,PAPELERIA Y MERCERIA LOVERA,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,,0,N,N,N,0,0,31.0,0,,,,,,,,,,,,,,,,
104796,1382604842,1191750815,1,9567,ESTETICA CHICHARITOS,SPA,B,,,,AVENIDA PASEO VICENTE LOMBARDO TOLEDANO,SPA,R,,,0,N,N,N,0,0,49.0,0,,,,,,,,,,,,,,,,
26475,1325343158,1104512335,1,9987,COPPEL,SPA,B,,,,PROLONGACIÓN PASEO TOTOLTEPEC,SPA,R,,,0,N,N,N,0,0,48.0,0,,,,,,,,,,,,,,,,
143443,1073096750,1104512349,1,5540,PEMEX,SPA,B,,,,CALLE SEBASTIÁN LERDO DE TEJADA,SPA,R,,,3925,N,N,N,0,0,84.0,0,,,,,,,,,,,,,,,,
78963,702688409,1165787640,1,5400,BODEGA AURRERA EXPRESS,SPA,B,,,,AVENIDA MIGUEL HIDALGO,SPA,R,,,27361,N,N,N,0,0,22.0,0,,,,,,,,,,,,,,,,
149261,1347320784,1104702414,1,7538,REFACCIONARIA CASTAÑEDA,SPA,B,,,,CALLE CENTENARIO,SPA,R,,,0,N,N,N,0,0,69.0,0,,,,,,,,,,,,,,,,
7219,1315350519,1191760600,1,5400,LA AHORRADORA,SPA,B,,,,CALLE REVOLUCIÓN,SPA,L,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
14795,1347323521,1191750875,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE SEBASTIÁN LERDO DE TEJADA,SPA,R,,,0,N,N,N,0,0,73.0,0,,,,,,,,,,,,,,,,
14799,1347323517,1191750876,1,9535,ABARROTES,SPA,B,,,,CALLE SEBASTIÁN LERDO DE TEJADA,SPA,L,,,0,N,N,N,0,0,96.0,0,,,,,,,,,,,,,,,,
157819,1347628080,1244548441,1,3578,BANAMEX,SPA,B,,,,CALLE REVOLUCIÓN,SPA,L,,,5122,N,N,N,0,0,19.0,0,,,,,,,,,,,,,,,,
157820,1347628080,1244548441,2,3578,CITIBANAMEX,ENG,E,,,,CALLE REVOLUCIÓN,SPA,L,,,5122,N,N,N,0,0,19.0,0,,,,,,,,,,,,,,,,
120939,1325343158,1137601922,1,9996,CÚPULA CAFÉ CAFETERIAS,SPA,B,,,,PROLONGACIÓN PASEO TOTOLTEPEC,SPA,R,,722-1973333,0,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
157821,1315350518,1244548445,1,6000,BANAMEX,SPA,B,,,,CALLE LA PALMA,SPA,L,,,5122,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
123795,1347529124,1202663596,1,5800,GARRIDO,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,MEXICAN FOOD,,,CASUAL DINING,,,
143913,1347529124,1202663595,1,7538,BATERY CLUB,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
30243,1347529124,1202663582,1,9535,TIENDA DE ABARROTES,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,79.0,0,,,,,,,,,,,,,,,,
123794,1347529124,1202663597,1,5800,DIAMOND,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,667-2557670,0,N,N,N,0,0,76.0,0,,,,,,,,,,SUSHI,,,TAKE-OUT & DELIVERY ONLY,,,
27423,1175147966,1202667380,1,9988,PAPELERÍA EMMANUEL,SPA,B,,,,CALLE NICOLÁS BRAVO,SPA,R,,,0,N,N,N,0,0,18.0,0,,,,,,,,,,,,,,,,
27245,848318941,1137761510,1,9535,ABARROTES SANTI,SPA,B,,,,CALLE FRANCISCO GAVILONDO SOLER,SPA,R,,,0,N,N,N,0,0,90.0,0,,,,,,,,,,,,,,,,
188983,848318483,1222681985,1,8211,PROF GREGORIO TORRES QUINTERO,SPA,B,,,,,,R,,728-2854930,0,N,N,N,0,0,76.0,0,,,,,,,,,,,,,,,,
118193,848318941,1113382497,1,9996,RED COFFEE,SPA,B,,,,CALLE FRANCISCO GAVILONDO SOLER,SPA,R,,,0,N,N,N,0,0,90.0,0,,,,,,,,,,,,,,,,
30241,1347529122,1202663577,1,9986,EL FAISÁN-FERRETERÍA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,45.0,0,,,,,,,,,,,,,,,,
27430,1175147966,1202667379,1,9567,SALÓN DE BELLEZA NEW CREATIONS,SPA,B,,,,CALLE NICOLÁS BRAVO,SPA,L,,,0,N,N,N,0,0,36.0,0,,,,,,,,,,,,,,,,
157822,1315350518,1244548445,2,6000,CITIBANAMEX,ENG,E,,,,CALLE LA PALMA,SPA,L,,,5122,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
123086,1331271658,1104512338,1,5800,LONG DU,SPA,B,,,,PROLONGACIÓN PASEO TOTOLTEPEC,SPA,R,,,0,N,N,N,0,0,69.0,0,,,,,,,,,,CHINESE FOOD,,,CASUAL DINING,,,
23599,1331271661,1176157469,1,9567,PARISINA,SPA,B,,,,PROLONGACIÓN PASEO TOTOLTEPEC,SPA,L,,,24788,N,N,N,0,0,4.0,0,,,,,,,,,,,,,,,,
78957,702688409,1165787671,1,9535,OXXO,SPA,B,,,,AVENIDA MIGUEL HIDALGO,SPA,L,,,6420,N,N,N,0,0,52.0,0,,,,,,,,,,,,,,,,
140434,1347628081,1191760599,1,7538,SERVICIO PERALTA,SPA,B,,,,CALLE REVOLUCIÓN,SPA,L,,,0,N,N,N,0,0,83.0,0,,,,,,,,,,,,,,,,
26476,1331271661,1104512336,1,9987,ELEKTRA,SPA,B,,,,PROLONGACIÓN PASEO TOTOLTEPEC,SPA,L,,,20948,N,N,N,0,0,24.0,0,,,,,,,,,,,,,,,,
7216,1333968852,1191760598,1,9986,LOS TOLUCOS,SPA,B,,,,CALLE REVOLUCIÓN,SPA,L,,722-2730340,0,N,N,N,0,0,3.0,0,,,,,,,,,,,,,,,,
7220,1333968852,1191760601,1,9986,DEPOSITO TOTOLTEPEC,SPA,B,,,,CALLE REVOLUCIÓN,SPA,R,,,0,N,N,N,0,0,14.0,0,,,,,,,,,,,,,,,,
762,1333968852,1191760602,1,7997,CARDIO LIFE,SPA,B,,,,CALLE REVOLUCIÓN,SPA,R,,,0,N,N,N,0,0,26.0,0,,,,,,,,,,,,,,,,
7218,1333968852,1191760597,1,9567,ESTETICA D'ALEX,SPA,B,,,,CALLE REVOLUCIÓN,SPA,L,,,0,N,N,N,0,0,26.0,0,,,,,,,,,,,,,,,,
17722,932469891,1214140426,1,9567,FIESTASKIDS,SPA,B,116.0,,,CALLE MORELIA,SPA,L,,722-3730357,0,N,N,N,0,0,88.0,0,,,,,,,,,,,,,,,,
189428,702682758,1222693035,1,8211,ESCUELA CARMEN RODRÍGUEZ DE OZUNA,SPA,B,,,,CALZADA DE LAS ARBOLEDAS,SPA,R,,722-2117413,0,N,N,N,0,0,85.0,0,,,,,,,,,,,,,,,,
163724,702716613,1164930066,1,5000,PFIZER,SPA,B,,,,PRIVADA FUENTE DE LOS DESEOS,SPA,R,,,0,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
163764,702716613,1164929229,1,5000,KHS,SPA,B,,,,PRIVADA FUENTE DE LOS DESEOS,SPA,L,,,0,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
163717,702716613,1164931402,1,5000,NACIONAL FINANCIERA,SPA,B,,,,PRIVADA FUENTE DE LOS DESEOS,SPA,L,,,0,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
163723,702716613,1164930123,1,5000,PEPSICO,SPA,B,,,,PRIVADA FUENTE DE LOS DESEOS,SPA,L,,,0,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
180008,702943997,1222720746,1,8211,ESCUELA MELCHOR MUZQUIZ,SPA,B,,,,CALLE CAMINO DE LOS HUERTOS,SPA,R,,,0,N,N,N,0,0,57.0,0,,,,,,,,,,,,,,,,
130611,1347635669,1137591525,1,5800,BAMBINIS PIZZA,SPA,B,,,,AVENIDA INDEPENDENCIA,SPA,R,,,0,N,N,N,0,0,15.0,0,,,,,,,,,,PIZZA,,,CASUAL DINING,,,
169609,702648822,1210225333,1,9992,PARROQUIA SANTÍSIMA TRINIDAD,SPA,B,,,,CALLE CEDRAL DEL CENTRO,SPA,R,,722-1972971,0,N,N,N,0,0,77.0,0,,,,,,,,,,,,,,,,CHURCH
81268,799870575,1059570667,1,6512,MERCARDO LA CRESPA,SPA,B,,,,CALZADA DE LAS ARBOLEDAS,SPA,L,,,0,N,N,N,0,0,50.0,0,,,,,,,,,,,,,,,,
17781,1347513529,1202665883,1,9535,MISCELÁNEA,SPA,B,,,,CALLE EMILIANO ZAPATA,SPA,L,,,0,N,N,N,0,0,26.0,0,,,,,,,,,,,,,,,,
144283,1347306954,1048913733,1,5540,HIDROSINA,SPA,B,,,,BOULEVARD MIGUEL ALEMÁN VALDÉS,SPA,R,,,29632,N,N,N,0,1,50.0,0,,,,,,,,,,,,,,,Y,
52729,1347306954,1137508070,1,9535,CIRCLE K,SPA,B,,,,BOULEVARD MIGUEL ALEMÁN VALDÉS,SPA,R,,,127,N,N,N,1,0,50.0,0,,,,,,,,,,,,,,,,
30252,1175237810,1202663599,1,9988,PAPELERÍA LUCHITA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,19.0,0,,,,,,,,,,,,,,,,
30253,1175237810,1202663598,1,9567,MERCERÍA Y REGALOS LUCHITA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,19.0,0,,,,,,,,,,,,,,,,
180164,1073536500,1222721327,1,8211,ESCUELA CARLOS MONSIVAIS,SPA,B,,,,,,L,,722-1809473,0,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
177654,1073536500,1164893090,1,8211,JARDÍN DE NIÑOS CARLOS MONSIVAIS,SPA,B,,,,,,R,,,0,N,N,N,0,0,53.0,0,,,,,,,,,,,,,,,,
123792,1347523851,1202663579,1,5800,STAR WINGS,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,22.0,0,,,,,,,,,,CHICKEN,,,CASUAL DINING,,,
30244,1347523851,1202663581,1,9567,SWIFT CLEANERS TINTORERÍA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,22.0,0,,,,,,,,,,,,,,,,
30245,1347523851,1202663580,1,9567,COLOR & TIJERAS SALÓN DE BELLEZA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,22.0,0,,,,,,,,,,,,,,,,
177904,848318940,1164893076,1,8211,JAR DE N LEONOR VILLEGAS DE MAGNON,SPA,B,,,,CALLE FRANCISCO GAVILONDO SOLER,SPA,R,,,0,N,N,N,0,0,35.0,0,,,,,,,,,,,,,,,,
25929,848319813,1202941440,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE 5 DE MAYO,SPA,R,,,0,N,N,N,0,0,52.0,0,,,,,,,,,,,,,,,,
123796,1347523851,1202663600,1,5800,PARADOR SANTA ROSA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,MEXICAN FOOD,,,CASUAL DINING,,,
30240,1347523851,1202663575,1,9567,MATERIAS PRIMAS LA LOCURA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
30242,1347523851,1202663576,1,9535,ABARROTES LA LOCURA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
143915,1347523852,1202663601,1,7538,SANTA ROSA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,4.0,0,,,,,,,,,,,,,,,,
163314,1331720446,1137508064,1,5000,PARQUE ZIPOREX II,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,,0,N,N,N,0,0,95.0,0,,,,,,,,,,,,,,,,
30254,1347523852,1202663602,1,9988,PAPELERÍA TOVI,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,71.0,0,,,,,,,,,,,,,,,,
175405,1073526760,1113382495,1,8211,PRIMARIA GREGORIO PÉREZ QUINTERO,SPA,B,,,,,,R,,,0,N,N,N,0,0,82.0,0,,,,,,,,,,,,,,,,
143918,1347523854,1202663604,1,7538,MULTISERVICIO SAME,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,35.0,0,,,,,,,,,,,,,,,,
7221,1333968852,1191760596,1,9986,DISTRIBUIDORA FERRETERA IDEAL,SPA,B,,,,CALLE REVOLUCIÓN,SPA,L,,,0,N,N,N,0,0,62.0,0,,,,,,,,,,,,,,,,
178970,1149897439,1104512342,1,8231,BIBLIOTECA PÚBLICA,SPA,B,,,,CALLE VICENT LOMBARDO,SPA,R,,,0,N,N,N,0,0,8.0,0,,,,,,,,,,,,,,,,
72574,702665117,1104702416,1,9535,ABARROTES-CALLE CENTENARIO,SPA,B,,,,CALLE CENTENARIO,SPA,R,,,0,N,N,N,0,0,20.0,0,,,,,,,,,,,,,,,,
159407,1331271663,1244534876,1,3578,AFIRME,SPA,B,,,,,,R,,,5121,N,N,N,0,0,63.0,0,,,,,,,,,,,,,,,,
156888,1331271663,1104512337,1,6000,BANCO AZTECA,SPA,B,,,,,,R,,,5123,N,N,N,0,0,56.0,0,,,,,,,,,,,,,,,,
140737,801299121,1191760562,1,7538,REFACCIONARIA EL MATE,SPA,B,,,,CALLE REVOLUCIÓN,SPA,L,,,0,N,N,N,0,0,47.0,0,,,,,,,,,,,,,,,,
156228,1341250012,1137601924,1,3578,RED,SPA,B,,,,PROLONGACIÓN PASEO TOTOLTEPEC,SPA,R,,,6418,N,N,N,0,0,93.0,0,,,,,,,,,,,,,,,,
149260,702665117,1104702415,1,7538,REFACCIONARIA JIMÉNEZ,SPA,B,,,,CALLE CENTENARIO,SPA,R,,,0,N,N,N,0,0,90.0,0,,,,,,,,,,,,,,,,
169434,702672962,1210225381,1,9992,IGLESIA BETHEL,SPA,B,,,,CALLE 5 DE MAYO,SPA,R,,,0,N,N,N,0,0,36.0,0,,,,,,,,,,,,,,,,CHURCH
138443,848048049,1137601487,1,9996,LA PERLA,SPA,B,,,,CALZADA SAN ANTONIO,SPA,L,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
97469,1345999878,1244249639,1,9988,PAPELERÍA LEONCITO,SPA,B,,,,CALLE MORELIA,SPA,L,,722-3677474,0,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
184806,799873287,1165787554,1,8211,ESCUELA PRIMARIA HIMNO NACIONAL,SPA,B,,,,CALLE CAMINO DE LOS HUERTOS,SPA,L,,,0,N,N,N,0,0,2.0,0,,,,,,,,,,,,,,,,
184825,779673075,1165787562,1,8211,ESC PRIMARIA FEDERAL NIÑOS HEROES,SPA,B,,,,PRIVADA FUENTE CIBELES,SPA,R,,722-2728978,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
53858,779673099,1104362375,1,9567,PANADERIA Y PASTELERIA,SPA,B,,,,CALLE FUENTE GIOVANNI,SPA,L,,,0,N,N,N,0,0,80.0,0,,,,,,,,,,,,,,,,
111734,702728061,1059255468,1,9567,TORTILLERIA OLÍMPICA,SPA,B,7.0,,,CALLE LA MALINCHE,SPA,R,,,0,N,N,N,0,0,0.0,0,,,,,,,,,,,,,,,,
21218,801462808,1262703640,1,9988,PAPELERÍA DOÑA PAU,SPA,B,,,,CALLE FUENTE GIOVANNI,SPA,R,,,0,N,N,N,0,0,12.0,0,,,,,,,,,,,,,,,,
94164,799918416,1203211332,1,9535,OXXO,SPA,B,,,,CALLE FUENTE GIOVANNI,SPA,R,,,6420,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
110126,702728065,1262695011,1,9567,DULCERÍA,SPA,B,,,,CALLE LA MALINCHE,SPA,R,,722-2721263,0,N,N,N,0,0,83.0,0,,,,,,,,,,,,,,,,
28359,1384081876,1202759210,1,9560,MUEBLERÍA SILVER,SPA,B,,,,CALLE GENERAL JOSÉ VICENTE VILLADA,SPA,R,,722-2724792,0,N,N,N,0,0,45.0,0,,,,,,,,,,,,,,,,
73846,1384081877,1244247353,1,9537,VENTA DE ROPA,SPA,B,,,,CALLE GENERAL JOSÉ VICENTE VILLADA,SPA,R,,,0,N,N,N,0,0,62.0,0,,,,,,,,,,,,,,,,
179031,1175138261,1059235968,1,8211,ESC. PRIM. EMILIANO ZAPATA,SPA,B,,,,CALLE EMILIANO ZAPATA,SPA,R,,,0,N,N,N,0,0,48.0,0,,,,,,,,,,,,,,,,
171718,1347523855,1048937952,1,9992,TEMPLO DE SANTA ROSA DE LIMA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,722-5071388,0,N,N,N,0,0,23.0,0,,,,,,,,,,,,,,,,CHURCH
17782,1175138261,1202665884,1,9535,MISCELÁNEA LA PASADITA,SPA,B,,,,CALLE EMILIANO ZAPATA,SPA,L,,,0,N,N,N,0,0,62.0,0,,,,,,,,,,,,,,,,
30258,1347523855,1202663606,1,9567,AVÍCOLA EL GAVILÁN,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,722-8855688,0,N,N,N,0,0,23.0,0,,,,,,,,,,,,,,,,
17778,1175138261,1202665885,1,9988,PAPELERÍA YAMI,SPA,B,,,,CALLE EMILIANO ZAPATA,SPA,L,,,0,N,N,N,0,0,66.0,0,,,,,,,,,,,,,,,,
30259,1347523855,1202663608,1,9567,CARNICERÍA GUADARRAMA,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,30.0,0,,,,,,,,,,,,,,,,
30256,1347523855,1202663607,1,9535,LOS CEDROS,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,R,,,0,N,N,N,0,0,35.0,0,,,,,,,,,,,,,,,,
4647,1347306953,1048913510,1,7011,CONCORDE HOTEL & VILLAS,SPA,B,,,,BOULEVARD MIGUEL ALEMÁN VALDÉS,SPA,R,,,0,N,N,N,0,0,89.0,0,,,,,,,,,,,,,,,,
27239,848290241,1137761514,1,9565,FARMACIA DE GENERICOS,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,0,N,N,N,0,0,35.0,0,,,,,,,,,,,,,,,,
27241,848290241,1137761516,1,9986,COMEX,SPA,B,,,,AVENIDA DE LAS PARTIDAS,SPA,L,,,22027,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
84019,702688413,1059423891,1,9567,TORTILLAS A MANO,SPA,B,,,,AVENIDA MIGUEL HIDALGO,SPA,L,,,0,N,N,N,0,0,76.0,0,,,,,,,,,,,,,,,,
169605,1195552937,1210225336,1,9992,LA IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,SPA,B,,,,,,L,,,0,N,N,N,0,0,93.0,0,,,,,,,,,,,,,,,,CHURCH
169606,1195552937,1210225336,2,9992,LA IGLESIA DE J. C. DE LOS SUD.,SPA,J,,,,,,L,,,0,N,N,N,0,0,93.0,0,,,,,,,,,,,,,,,,CHURCH
83995,1315316595,1059423816,1,9567,TORTILLERÍA,SPA,B,,,,CALLE CENTENARIO,SPA,R,,,0,N,N,N,0,0,9.0,0,,,,,,,,,,,,,,,,
77860,1195550248,1165788815,1,9565,FARMACIAS SIMILARES,SPA,B,,,,AVENIDA MIGUEL HIDALGO,SPA,L,,,5137,N,N,N,0,0,24.0,0,,,,,,,,,,,,,,,,
184646,920307105,1222764620,1,8211,ESCUELA OCTAVIO PAZ,SPA,B,,,,CALLE JOSÉ DE GÁLVEZ,SPA,L,,722-3264036,0,N,N,N,0,0,22.0,0,,,,,,,,,,,,,,,,
170279,702677517,1059501883,1,9992,IGLESIA SAN PEDRO TOTOLTEPEC,SPA,B,,,,CALLE 16 DE SEPTIEMBRE,SPA,L,,,0,N,N,N,0,0,24.0,0,,,,,,,,,,,,,,,,CHURCH
165744,1334921093,1104512311,1,9992,INSTITUTO BIBLICO BAUTISTA,SPA,B,,,,PRIVADA INDEPENDENCIA,SPA,R,,,0,N,N,N,0,0,9.0,0,,,,,,,,,,,,,,,,TEMPLE
